,Instance,n_N,n_B,k,wL,Lazy,A4,Gap,Runtime,NodeCount,ObjVal,Runtime_h,ObjVal_h
20,1,10,10,2,50,False,False,0.0,4.5971503257751465,1.0,250.0,,
21,1,10,2,2,50,True,False,0.0,0.39047956466674805,1.0,250.0,,
22,1,10,5,2,50,True,False,0.0,1.0506348609924316,1.0,250.0,,
23,1,10,10,2,50,True,False,0.0,1.1468284130096436,1.0,250.0,,
24,1,20,35,1,50,False,True,3.904712112031836e-08,114.84344363212585,9036.0,1960.7483362218484,,
25,1,20,35,1,50,True,True,5.802168797713139e-08,159.64464497566223,8761.0,1955.6835783803037,,
26,1,20,3,1,50,False,False,4.3254333325314784e-08,16.332571029663086,1225.0,500.0000216271676,,
27,1,20,8,1,50,False,False,1.648944296546966e-08,215.1947922706604,9855.0,588.8372195698115,,
28,1,20,17,1,50,False,False,0.0007735507163806769,3614.082127571106,183421.0,1183.1630365561023,,
29,1,20,3,1,50,True,False,0.0,2.164896011352539,1.0,500.0,,
30,1,20,8,1,50,True,False,0.0,3.6772942543029785,1.0,500.0,,
31,1,20,17,1,50,True,False,0.0,8.875015497207642,1.0,500.0,,
32,1,20,35,2,50,False,True,4.040372597519217e-05,156.10536789894104,8793.0,1673.7197555774067,,
33,1,20,35,2,50,True,True,4.580109778000104e-05,350.21064949035645,10800.0,1673.5242271047825,,
34,1,20,3,2,50,False,False,0.0,37.39163613319397,7247.0,500.0,,
35,1,20,8,2,50,False,False,3.2429655461019737e-08,524.312216758728,82085.0,629.9022778808901,,
36,1,20,17,2,50,False,False,5.2229348966467604e-06,2921.9924850463867,100939.0,620.9659767577801,,
37,1,20,3,2,50,True,False,0.0,4.749980926513672,93.0,500.0,,
38,1,20,8,2,50,True,False,0.0,3.163620710372925,1.0,500.0,,
39,1,20,17,2,50,True,False,0.0,7.586055755615234,1.0,500.0,,
40,1,20,35,5,50,False,True,3.4094796589818836e-05,132.56023049354553,5405.0,1321.117518078628,,
41,1,20,35,5,50,True,True,6.441966316431931e-05,507.44251561164856,10807.0,1320.9041166000407,,
42,1,20,3,5,50,False,False,0.0,46.22477841377258,10284.0,500.0,,
43,1,20,8,5,50,False,False,0.0,47.37203526496887,2402.0,500.0,,
44,1,20,17,5,50,False,False,0.0,414.4036135673523,19568.0,500.0,,
45,1,20,3,5,50,True,False,0.0,6.326036691665649,2102.0,500.0,,
46,1,20,8,5,50,True,False,0.0,3.370864152908325,1.0,500.0,,
47,1,20,17,5,50,True,False,0.0,6.847496509552002,1.0,500.0,,
48,1,30,58,1,50,False,True,8.014015610989694e-05,368.43169617652893,9629.0,3351.2733326549187,,
49,1,30,58,1,50,True,True,1.3115015892895507e-08,2096.844542980194,42099.0,3348.666634285945,,
50,1,30,5,1,50,False,False,1.543153759823829e-07,182.3947308063507,14743.0,817.1515049584123,,
51,1,30,14,1,50,False,False,0.002868188430968547,3625.512994289398,126774.0,1233.164832004125,,
52,1,30,29,1,50,False,False,,,,,,
53,1,30,5,1,50,True,False,0.0,8.75831127166748,1.0,750.0,,
54,1,30,14,1,50,True,False,0.0,17.185261487960815,1.0,750.0,,
55,1,30,29,1,50,True,False,0.0,27.263397216796875,1.0,750.0,,
56,1,30,58,3,50,False,True,4.159242927575348e-07,943.7171161174774,20870.0,2453.586444659182,,
57,1,30,58,3,50,True,True,0.12971072229325722,3633.5746743679047,41460.0,2570.8322575201464,,
58,1,30,5,3,50,False,False,0.0,132.17024612426758,2283.0,750.0,,
59,1,30,14,3,50,False,False,0.0,789.2230734825134,28221.0,750.0,,
60,1,30,29,3,50,False,False,,,,,,
61,1,30,5,3,50,True,False,0.0,7.907555818557739,1.0,750.0,,
62,1,30,14,3,50,True,False,0.0,11.559354066848755,1.0,750.0,,
63,1,30,29,3,50,True,False,0.0,27.417460203170776,1.0,750.0,,
64,1,30,58,7,50,False,True,0.029470027998255315,3682.8422379493713,92580.0,2021.8006714317887,,
65,1,30,58,7,50,True,True,1.7253142729179376e-09,1631.4335355758667,38342.0,2017.962696336288,,
66,1,30,5,7,50,False,False,0.0,160.6412637233734,22117.0,750.0,,
67,1,30,14,7,50,False,False,0.0,494.85189867019653,20546.0,750.0,,
68,1,30,29,7,50,False,False,0.0,1250.8584163188934,21436.0,750.0,,
69,1,30,5,7,50,True,False,0.0,7.2313172817230225,1.0,750.0,,
70,1,30,14,7,50,True,False,0.0,29.469123601913452,1.0,750.0,,
71,1,30,29,7,50,True,False,0.0,26.713703632354736,1.0,750.0,,
72,1,50,82,1,50,False,True,9.956846079787599e-05,994.3625717163086,77773.0,6161.96583215654,,
73,1,50,82,1,50,True,True,0.3569052175527213,3675.585028409958,79651.0,6248.365775155889,,
74,1,50,8,1,50,False,False,2.10221544517534e-06,2695.0880904197693,135944.0,1793.9794772688529,,
75,1,50,20,1,50,False,False,,,,,,
76,1,50,41,1,50,False,False,,,,,,
77,1,50,8,1,50,True,False,0.0,44.26762676239014,1.0,1250.0,,
78,1,50,20,1,50,True,False,0.0,56.12561798095703,1.0,1250.0,,
79,1,50,41,1,50,True,False,0.0,78.4060959815979,1.0,1250.0,,
80,1,50,82,5,50,False,True,0.13435322531085067,3759.1178481578827,80642.0,3820.6016141699797,,
81,1,50,82,5,50,True,True,0.25264962839985916,3674.4246637821198,20350.0,4513.8194395766695,,
82,1,50,8,5,50,False,False,0.0,874.8855695724487,41814.0,1250.0,,
83,1,50,20,5,50,False,False,,,,,,
84,1,50,41,5,50,False,False,,,,,,
85,1,50,8,5,50,True,False,0.0,42.096694469451904,1.0,1250.0,,
86,1,50,20,5,50,True,False,0.0,69.76664805412292,1.0,1250.0,,
87,1,50,41,5,50,True,False,0.0,126.86790490150452,1.0,1250.0,,
88,1,50,82,12,50,False,True,0.010201866870654702,3758.331038236618,36615.0,3135.212790442365,,
89,1,50,82,12,50,True,True,0.03608867743145176,3673.355048418045,17549.0,3226.692515545078,,
90,1,50,8,12,50,False,False,0.0,792.5016677379608,33527.0,1250.0,,
91,1,50,20,12,50,False,False,2.619026037620714e-07,467.3918459415436,2037.0,1250.0003273783404,,
92,1,50,41,12,50,False,False,,,,,,
93,1,50,8,12,50,True,False,0.0,62.71636891365051,1.0,1250.0,,
94,1,50,20,12,50,True,False,0.0,118.40730500221252,1.0,1250.0,,
95,1,50,41,12,50,True,False,0.0,158.48734259605408,1.0,1250.0,,
96,1,80,125,1,50,False,True,0.001655395835685313,4035.5720014572144,97789.0,10369.521479429703,,
97,1,80,125,1,50,True,True,,,,,,
98,1,80,12,1,50,False,False,,,,,,
99,1,80,31,1,50,False,False,,,,,,
100,1,80,62,1,50,False,False,,,,,,
101,1,80,12,1,50,True,False,0.0,225.31354880332947,1.0,2000.0,,
102,1,80,31,1,50,True,False,0.0,318.5381977558136,1.0,2000.0,,
103,1,80,62,1,50,True,False,0.0,572.9907116889954,1.0,2000.0,,
104,1,80,125,8,50,False,True,0.3366211325932768,4033.2791085243225,1149.0,7687.597858166543,,
105,1,80,125,8,50,True,True,,,,,,
106,1,80,12,8,50,False,False,,,,,,
107,1,80,31,8,50,False,False,,,,,,
108,1,80,62,8,50,False,False,,,,,,
109,1,80,12,8,50,True,False,0.0,400.054648399353,1.0,2000.0,,
110,1,80,31,8,50,True,False,0.0,525.4944958686829,1.0,2000.0,,
111,1,80,62,8,50,True,False,0.0,665.3742439746857,1.0,2000.0,,
112,1,80,125,20,50,False,True,0.0388777071958182,4036.5832512378693,36461.0,4914.157029535806,,
113,1,80,125,20,50,True,True,,,,,,
114,1,80,12,20,50,False,False,,,,,,
115,1,80,31,20,50,False,False,,,,,,
116,1,80,62,20,50,False,False,,,,,,
117,1,80,12,20,50,True,False,0.0,443.11993622779846,1.0,2000.0,,
118,1,80,31,20,50,True,False,0.0,1968.0378048419952,658.0,2000.0,,
119,1,80,62,20,50,True,False,0.0,599.9800531864166,1.0,2000.0,,
120,1,100,178,1,50,False,True,0.6074353242488911,4545.121064424515,7436.0,19651.12538721544,,
121,1,100,178,1,50,True,True,,,,,,
122,1,100,17,1,50,False,False,,,,,,
123,1,100,44,1,50,False,False,,,,,,
124,1,100,89,1,50,False,False,,,,,,
125,1,100,17,1,50,True,False,0.0,563.2483916282654,1.0,2500.0,,
126,1,100,44,1,50,True,False,0.0,666.8806138038635,1.0,2500.0,,
127,1,100,89,1,50,True,False,,,,,,
128,1,100,178,10,50,False,True,0.6906089011233445,4533.304737329483,2196.0,19707.777379982996,,
129,1,100,178,10,50,True,True,,,,,,
130,1,100,17,10,50,False,False,,,,,,
