,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
143,1,10,10,2,50,False,False,True,4.873637427908711e-06,49.17943811416626,13853.0,503.6834446344777,0.06514596939086914,45.76311707496643,822.5579346814193,503.6834446344777
144,1,20,35,1,50,False,True,False,0.0,78.18803191184998,6473.0,1960.748259066479,,,,
145,1,20,35,1,50,False,True,True,7.123003825907646e-08,46.15973901748657,5305.0,1960.748399421175,0.1663219928741455,3.0009119510650635,2120.3152453431367,2100.5464714493473
146,1,20,3,1,50,False,False,False,2.3009303485597895e-06,87.78893685340881,8203.0,1160.1991913513996,,,,
147,1,20,8,1,50,False,False,False,4.556721626196781e-06,592.5634949207306,39010.0,1329.2300466046536,,,,
148,1,20,17,1,50,False,False,False,0.0003741947952893896,3600.1675431728363,217963.0,1351.4781091435348,,,,
149,1,20,3,1,50,False,False,True,2.8546035646556204e-06,59.955291986465454,5829.0,1185.6699108605749,0.03454303741455078,11.250747919082642,1784.376894275908,1339.0870903535358
150,1,20,8,1,50,False,False,True,6.488354552101883e-06,456.15659189224243,78008.0,1186.0762407873708,0.058305978775024414,348.83384704589844,1805.8881967926964,1186.2305766765073
151,1,20,17,1,50,False,False,True,0.00011221018780714238,3600.24284696579,171058.0,1480.7249666599505,0.08725285530090332,1323.21075797081,1843.046761508333,1482.547056803685
152,1,20,35,2,50,False,True,False,7.51525335847978e-08,462.90299582481384,5545.0,1675.1510770041768,,,,
153,1,20,35,2,50,False,True,True,2.2144614271405817e-06,165.48865413665771,4811.0,1675.1545518702944,2.655902862548828,2.809023141860962,1751.3805487742525,1730.0804094911196
154,1,20,3,2,50,False,False,False,9.836139990024182e-05,168.45332503318787,20603.0,987.5480036653164,,,,
155,1,20,8,2,50,False,False,False,3.212063353302247e-06,494.8275110721588,16896.0,979.4331274481199,,,,
156,1,20,17,2,50,False,False,False,,,,,,,,
157,1,20,3,2,50,False,False,True,1.529089180626093e-05,104.55118989944458,4315.0,927.158728180369,0.05292391777038574,7.416253089904785,1705.716006174711,1675.511642929435
158,1,20,8,2,50,False,False,True,5.366827847817286e-05,255.5192530155182,19924.0,1016.5388848591284,0.4381089210510254,71.64613008499146,1519.3306725613324,1180.257683556205
159,1,20,17,2,50,False,False,True,9.505133543291846e-05,1721.449471950531,86356.0,1131.9478601289356,0.6997900009155273,1173.3038411140442,1559.6562983881572,1202.4255924414408
160,1,20,35,5,50,False,True,False,1.9246605777781607e-05,133.53988122940063,6026.0,1321.1029804672164,,,,
161,1,20,35,5,50,False,True,True,3.3517013383874384e-06,167.20569586753845,2705.0,1321.0777776975387,4.494318008422852,2.5096278190612793,1379.4861975182785,1348.6235357561343
162,1,20,3,5,50,False,False,False,8.271728477279855e-07,153.4407320022583,30132.0,712.328213265233,,,,
163,1,20,8,5,50,False,False,False,8.090265986801936e-06,466.8797869682312,27147.0,715.2693151804835,,,,
164,1,20,17,5,50,False,False,False,2.537870942503663e-05,1804.530571937561,130216.0,753.3719366395195,,,,
165,1,20,3,5,50,False,False,True,3.864074491094907e-06,132.8136808872223,12126.0,688.556008717971,0.012789011001586914,44.18951392173767,1670.09178096508,938.9957986883962
166,1,20,8,5,50,False,False,True,9.710243009867853e-05,662.5687139034271,68919.0,733.6550888821128,0.13956999778747559,244.83546090126038,1406.38412303819,748.5805781593332
167,1,20,17,5,50,False,False,True,,,,,0.7641408443450928,,,
168,1,30,58,1,50,False,True,False,0.0,798.7448971271515,51073.0,3363.6538525836577,,,,
169,1,30,58,1,50,False,True,True,0.0,202.7344949245453,13251.0,3363.6538343529833,0.4536471366882324,7.033374071121216,3475.4268447935588,3462.607685212155
170,1,30,5,1,50,False,False,False,6.068117718527443e-06,507.99267387390137,14480.0,1937.254239555217,,,,
171,1,30,14,1,50,False,False,False,,,,,,,,
172,1,30,29,1,50,False,False,False,,,,,,,,
173,1,30,5,1,50,False,False,True,2.143376223089503e-05,1143.5564591884613,57555.0,1953.3108844136334,0.15050292015075684,439.47594022750854,2699.2427323186926,2494.0266322096045
174,1,30,14,1,50,False,False,True,0.00010146670607207663,3600.1901500225067,206405.0,2236.283567786325,0.20119595527648926,1800.250065088272,2690.680467883649,2240.0890869358514
175,1,30,29,1,50,False,False,True,,,,,0.36299991607666016,,,
176,1,30,58,3,50,False,True,False,5.2523123400050105e-05,3208.8720791339874,66739.0,2453.586914538998,,,,
177,1,30,58,3,50,False,True,True,4.21173914248104e-05,870.746771812439,16679.0,2453.5862662859445,100.00750184059143,6.2280659675598145,2492.448590271178,2478.2332285783887
178,1,30,5,3,50,False,False,False,5.8759496553970784e-05,341.89343881607056,21863.0,1362.9086679805202,,,,
179,1,30,14,3,50,False,False,False,2.3103026262263574e-06,2452.600362062454,59272.0,1418.3553308160383,,,,
180,1,30,29,3,50,False,False,False,,,,,,,,
181,1,30,5,3,50,False,False,True,7.009067275319925e-05,589.0972819328308,54922.0,1450.1770036773446,0.3373081684112549,407.7757580280304,2366.1935497944496,1456.5255487590975
182,1,30,14,3,50,False,False,True,7.162969590434583e-05,2089.5806460380554,44846.0,1455.1148075921315,3.8577959537506104,1549.4241859912872,2351.207946007081,1577.8172931378433
183,1,30,29,3,50,False,False,True,,,,,100.00452995300293,,,
184,1,30,58,7,50,False,True,False,4.6537943958095126e-05,2081.6967339515686,51569.0,2019.773781804559,,,,
185,1,30,58,7,50,False,True,True,1.8891739474279427e-05,1740.6427240371704,69582.0,2019.7035898975178,45.83146691322327,15.22547197341919,2083.3615379791718,2084.5868357502113
186,1,30,5,7,50,False,False,False,2.917690711957558e-06,213.79623699188232,20837.0,1090.9664222227593,,,,
187,1,30,14,7,50,False,False,False,6.938600622601185e-07,1429.2601909637451,51426.0,1113.4979483840061,,,,
188,1,30,29,7,50,False,False,False,,,,,,,,
189,1,30,5,7,50,False,False,True,5.2161500205126545e-06,509.84403800964355,59765.0,1095.5466344892575,0.03270292282104492,403.22360610961914,2345.7545206202276,1095.66714062125
190,1,30,14,7,50,False,False,True,3.6614354740360546e-05,2574.9036099910736,75287.0,1181.5438936122982,1.3618509769439697,2523.77277302742,2108.40992127385,1181.5438936122982
191,1,30,29,7,50,False,False,True,,,,,13.211137056350708,,,
192,1,50,82,1,50,False,True,False,9.824387669739719e-05,550.6046369075775,34857.0,6170.3309637617895,,,,
193,1,50,82,1,50,False,True,True,9.978216993879531e-05,497.8192000389099,23034.0,6170.330963655304,2.5294618606567383,25.79742407798767,6266.543481882172,6265.452775765658
194,1,50,8,1,50,False,False,False,4.1745556040471426e-05,3397.1626629829407,88962.0,3153.408068041427,,,,
195,1,50,20,1,50,False,False,False,,,,,,,,
196,1,50,41,1,50,False,False,False,,,,,,,,
197,1,50,8,1,50,False,False,True,,,,,0.7059409618377686,,,
198,1,50,20,1,50,False,False,True,,,,,1.2020888328552246,,,
199,1,50,41,1,50,False,False,True,,,,,1.5925941467285156,,,
200,1,50,82,5,50,False,True,False,0.10599132662766546,3601.1285688877106,35238.0,3804.5673288391417,,,,
201,1,50,82,5,50,False,True,True,0.09507869728934269,3601.0591537952423,33979.0,3724.4650536344966,100.00942897796631,9.998971939086914,3819.130317296494,3806.472604296864
202,1,50,8,5,50,False,False,False,,,,,,,,
203,1,50,20,5,50,False,False,False,,,,,,,,
204,1,50,41,5,50,False,False,False,,,,,,,,
205,1,50,8,5,50,False,False,True,,,,,17.933887004852295,,,
206,1,50,20,5,50,False,False,True,,,,,92.58576512336731,,,
207,1,50,41,5,50,False,False,True,,,,,100.0106520652771,,,
208,1,50,82,12,50,False,True,False,0.004982435106586898,3601.115015029907,41508.0,3138.454218580664,,,,
209,1,50,82,12,50,False,True,True,0.011000784936603924,3601.140212059021,85120.0,3135.856844542732,100.00973987579346,9.84098505973816,3166.5793160679277,3152.580581409898
210,1,50,8,12,50,False,False,False,9.368406597936248e-06,1646.1634421348572,68585.0,1664.95242567241,,,,
211,1,50,20,12,50,False,False,False,2.2273063037623998e-05,2126.7113449573517,22058.0,1695.8671921150067,,,,
212,1,50,41,12,50,False,False,False,,,,,,,,
213,1,50,8,12,50,False,False,True,1.3210563115680685e-06,2907.716094970703,155942.0,1669.3250204553992,0.12631988525390625,2387.283101081848,3718.536726316949,1670.1785293438563
214,1,50,20,12,50,False,False,True,,,,,19.8887939453125,,,
215,1,50,41,12,50,False,False,True,,,,,100.01055097579956,,,
216,1,80,125,1,50,False,True,False,0.3845155043221795,3600.3243460655212,16277.0,10497.605545910115,,,,
217,1,80,125,1,50,False,True,True,0.001630538586778992,3602.8178532123566,118878.0,10465.219460145938,5.198975086212158,70.2986421585083,10953.155101900078,10950.871951755485
218,1,80,12,1,50,False,False,False,,,,,,,,
219,1,80,31,1,50,False,False,False,,,,,,,,
220,1,80,62,1,50,False,False,False,,,,,,,,
221,1,80,12,1,50,False,False,True,,,,,3.2076752185821533,,,
222,1,80,31,1,50,False,False,True,,,,,9.360759973526001,,,
223,1,80,62,1,50,False,False,True,,,,,4.20581316947937,,,
224,1,80,125,8,50,False,True,False,0.2910964699755537,3601.0850830078125,2403.0,7140.277052275174,,,,
225,1,80,125,8,50,False,True,True,0.15290137924847394,3600.3513679504395,7470.0,6008.974125927913,100.01875805854797,26.975462913513184,6104.820272922264,6083.100011985531
226,1,80,12,8,50,False,False,False,,,,,,,,
227,1,80,31,8,50,False,False,False,,,,,,,,
228,1,80,62,8,50,False,False,False,,,,,,,,
229,1,80,12,8,50,False,False,True,,,,,6.740828037261963,,,
230,1,80,31,8,50,False,False,True,,,,,100.053297996521,,,
231,1,80,62,8,50,False,False,True,,,,,100.0592110157013,,,
232,1,80,125,20,50,False,True,False,0.0313603054844975,3603.8701601028442,26993.0,4878.685242818543,,,,
233,1,80,125,20,50,False,True,True,0.014671262020883634,3602.8497948646545,41706.0,4806.690123844177,100.02910804748535,33.064881801605225,4854.3519341059,4830.777527018678
234,1,80,12,20,50,False,False,False,,,,,,,,
235,1,80,31,20,50,False,False,False,,,,,,,,
236,1,80,62,20,50,False,False,False,,,,,,,,
237,1,80,12,20,50,False,False,True,,,,,0.3787860870361328,,,
238,1,80,31,20,50,False,False,True,,,,,7.1333959102630615,,,
239,1,80,62,20,50,False,False,True,,,,,55.09482002258301,,,
240,2,10,15,1,50,False,True,False,9.361777995982266e-05,2.656747817993164,430.0,1019.3836529244682,,,,
241,2,10,15,1,50,False,True,True,1.880652025921316e-05,2.5050320625305176,135.0,1019.3233194631437,0.02604818344116211,0.4903998374938965,1051.3675526307622,1039.5276152404494
242,2,10,1,1,50,False,False,False,5.843006328356686e-05,0.9609570503234863,1.0,715.7447031057605,,,,
243,2,10,3,1,50,False,False,False,4.604430884700768e-06,1.422663927078247,1.0,744.4069343022003,,,,
244,2,10,7,1,50,False,False,False,1.30622455949453e-06,18.647958040237427,1744.0,855.7829844519763,,,,
245,2,10,1,1,50,False,False,True,1.1135877700703449e-05,1.5841929912567139,1.0,715.324487261641,0.003993988037109375,0.9084148406982422,1388.8173500282362,787.0614904061403
246,2,10,3,1,50,False,False,True,3.8369813156927275e-05,7.623975038528442,442.0,743.2611665111701,0.00722503662109375,1.6765210628509521,1126.8845517915843,1114.6188577619405
247,2,10,7,1,50,False,False,True,8.838018458936856e-05,69.41027188301086,9655.0,772.2847094792677,0.017721891403198242,0.9073519706726074,1038.416894488801,1026.834428351548
248,2,10,15,1,50,False,True,False,9.361777995982266e-05,2.649021863937378,430.0,1019.3836529244682,,,,
249,2,10,15,1,50,False,True,True,1.880652025921316e-05,2.5317649841308594,135.0,1019.3233194631437,0.026044130325317383,0.494549036026001,1051.3675526307622,1039.5276152404494
250,2,10,1,1,50,False,False,False,1.0987153879626882e-05,0.7983510494232178,1.0,715.3196514052605,,,,
251,2,10,3,1,50,False,False,False,1.7120753721889188e-05,3.384382963180542,1174.0,740.7536368802503,,,,
252,2,10,7,1,50,False,False,False,2.9747580421925386e-06,38.727503061294556,8978.0,904.7470693126925,,,,
253,2,10,1,1,50,False,False,True,2.258971224519844e-06,3.2177841663360596,439.0,716.5307428084253,0.003801107406616211,0.2237250804901123,1173.9196701030628,1154.8382663587352
254,2,10,3,1,50,False,False,True,7.776729888634551e-05,11.391934871673584,422.0,826.3035408635242,0.009393930435180664,1.7673430442810059,1107.611291040725,1095.336418174388
255,2,10,7,1,50,False,False,True,7.585381350689727e-05,72.05685186386108,11454.0,768.7264624200043,0.01918506622314453,72.00446581840515,1066.4878276043553,768.7264712378314
256,2,10,15,2,50,False,True,False,1.7014184709111535e-07,22.46431303024292,1278.0,834.9238357396309,,,,
257,2,10,15,2,50,False,True,True,4.364588535184549e-07,20.781157970428467,667.0,834.9237941448303,0.1803288459777832,0.4682040214538574,848.0209508540825,835.0837945096575
258,2,10,1,2,50,False,False,False,1.4696143341973937e-05,3.577695846557617,2496.0,497.00664457622844,,,,
259,2,10,3,2,50,False,False,False,2.159902991823947e-06,8.701993942260742,2179.0,497.00178627364227,,,,
260,2,10,7,2,50,False,False,False,2.286796189877297e-06,34.5204861164093,3611.0,557.066129080569,,,,
261,2,10,1,2,50,False,False,True,1.3439969005774354e-05,10.40157699584961,1845.0,497.0831889415258,0.002685070037841797,0.9434239864349365,1129.3562513662337,765.8740365606558
262,2,10,3,2,50,False,False,True,3.594713607304478e-05,14.98552393913269,3026.0,508.9263184175976,0.004612922668457031,1.1455929279327393,1070.6794271886713,1053.3582423474163
263,2,10,7,2,50,False,False,True,2.2446392144378108e-05,43.97839093208313,6039.0,618.8663951883966,0.08888697624206543,18.389693021774292,880.1009876604694,765.3735273304201
264,2,20,35,1,50,False,True,False,0.0,63.81408405303955,10794.0,1922.227329974065,,,,
265,2,20,35,1,50,False,True,True,3.313006124294737e-08,19.35326099395752,1878.0,1922.2273828362322,0.14837908744812012,2.577824831008911,2019.7932413130316,1997.3728680887875
266,2,20,3,1,50,False,False,False,5.089061667299633e-05,112.76911115646362,24432.0,1226.522624030958,,,,
267,2,20,8,1,50,False,False,False,1.1291593839411488e-05,726.9378068447113,62371.0,1310.1903614383448,,,,
268,2,20,17,1,50,False,False,False,9.823479619270762e-05,820.5655660629272,82563.0,1332.8053116946712,,,,
269,2,20,3,1,50,False,False,True,8.241415289350687e-05,30.730224132537842,1207.0,1173.4422176503272,0.03343009948730469,30.72471594810486,1915.504500032811,1173.4422176503274
270,2,20,8,1,50,False,False,True,4.0501833815944943e-05,533.5153398513794,23579.0,1333.0160099146103,0.05425596237182617,175.1448438167572,1734.471856648032,2320.98208879785
271,2,20,17,1,50,False,False,True,0.020015010113472786,3600.192312002182,231995.0,1620.7217930146728,0.08170700073242188,2306.2978949546814,1825.6423171110257,2292.5272207016474
272,2,20,35,2,50,False,True,False,6.465312597631898e-05,173.36595487594604,4574.0,1626.035318143336,,,,
273,2,20,35,2,50,False,True,True,8.14604085543329e-08,137.06648898124695,2619.0,1625.930319156925,6.611582040786743,2.845207929611206,1745.2324300989999,1724.0122303701767
274,2,20,3,2,50,False,False,False,9.182130760631233e-05,81.39665699005127,7249.0,973.8174265969453,,,,
275,2,20,8,2,50,False,False,False,3.167580017542329e-05,269.97154808044434,5675.0,1017.1948856316669,,,,
276,2,20,17,2,50,False,False,False,3.0949823921575976e-05,2068.810870885849,103042.0,1102.541430833389,,,,
277,2,20,3,2,50,False,False,True,3.73860540522584e-05,179.0314440727234,35641.0,1020.3184020267452,0.06146693229675293,42.96218204498291,1883.8125292764569,1783.0561486195093
278,2,20,8,2,50,False,False,True,1.0037900672309432e-06,537.0283439159393,38112.0,1023.1220744973075,0.5406990051269531,523.4180059432983,1638.3242089989553,1023.1220744973074
279,2,20,17,2,50,False,False,True,0.0006280458363017978,3600.3731911182404,164689.0,1131.659639700576,0.714332103729248,52.61331605911255,1623.2405505922297,1251.0289558755471
280,2,20,35,5,50,False,True,False,4.0900417385066504e-06,124.17215418815613,5478.0,1366.5560569683748,,,,
281,2,20,35,5,50,False,True,True,8.32497730252704e-06,61.14186096191406,3359.0,1366.5550906937694,2.969351053237915,2.670854091644287,1422.9704889802638,1392.8282840588126
282,2,20,3,5,50,False,False,False,1.4107624676813256e-05,150.90003299713135,21618.0,758.4954491090682,,,,
283,2,20,8,5,50,False,False,False,9.890917252210874e-05,393.1578040122986,27532.0,752.5943385395768,,,,
284,2,20,17,5,50,False,False,False,,,,,,,,
285,2,20,3,5,50,False,False,True,5.8520909734001254e-05,145.01805305480957,10683.0,739.9952811220612,0.013023853302001953,40.40304613113403,1834.6547285136344,1120.8265491169705
286,2,20,8,5,50,False,False,True,3.5619823539352982e-06,361.04170083999634,59616.0,779.0329394326176,0.22341108322143555,5.592573881149292,1484.2733465560764,1452.681107850095
287,2,20,17,5,50,False,False,True,,,,,0.8939180374145508,,,
288,2,30,49,1,50,False,True,False,2.287918583195276e-10,290.8716230392456,42807.0,3561.9771143404487,,,,
289,2,30,49,1,50,False,True,True,1.1945066327327562e-05,107.96495699882507,7994.0,3561.977110630459,0.3331179618835449,4.389724969863892,3625.271452952271,3603.708770270905
290,2,30,4,1,50,False,False,False,3.055818084555903e-06,399.64314794540405,28751.0,1928.758320277896,,,,
291,2,30,12,1,50,False,False,False,0.0001541686244782108,3600.210242986679,112519.0,2187.4290159521934,,,,
292,2,30,24,1,50,False,False,False,,,,,,,,
