,index,n_N,perc_B,k,single,wL,lazy,A4,init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
911,431,70,100%,25%,True,50,False,True,True,0.75084740714181,3601.9255969524384,1.0,3101.3120684284954,280.5425510406494,150.0444040298462,3136.2725680669355,3136.2725680669355
912,432,70,10.0%,1,False,0,False,False,False,,,,,,,,
913,433,70,10.0%,1,False,0,False,False,True,49.04659716919437,3600.2588930130005,1610.5,2832.4340322360513,43.9138720035553,3.2106505632400513,2632.7436173413494,3142.8823147823186
914,434,70,20.0%,1,False,0,False,False,False,,,,,,,,
915,435,70,20.0%,1,False,0,False,False,True,58.91528303416721,3600.3349108695984,1700.0,2931.472763141359,68.81992697715759,36.202986001968384,2802.278895150567,9754.461121490654
916,436,70,50.0%,1,False,0,False,False,False,,,,,,,,
917,437,70,50.0%,1,False,0,False,False,True,14.100770791857489,3600.393318176269,469.0,5528.434947717127,54.74170398712158,2.6913998126983643,5437.173978385245,5698.843183229359
918,438,70,100%,1,False,0,False,True,False,35.17141087250562,3606.197585105896,1.0,3056.116730245845,,,,
919,439,70,100%,1,False,0,False,True,True,40.24685103029767,3600.7338621616364,2190.0,8259.618243361703,78.0333800315857,836.8906710147858,7556.597208867451,1339828895.6919792
920,440,70,10.0%,1,False,50,False,False,False,,,,,,,,
921,441,70,10.0%,1,False,50,False,False,True,,,,,600.0343880653381,,956.937722897248,
922,442,70,20.0%,1,False,50,False,False,False,,,,,,,,
923,443,70,20.0%,1,False,50,False,False,True,33.201831434427106,3600.3284878730774,7454.0,1139.6806110018758,600.1021671295166,6.095634937286377,1147.8069618459606,1284.346593736518
924,444,70,50.0%,1,False,50,False,False,False,,,,,,,,
925,445,70,50.0%,1,False,50,False,False,True,1.1463226530388801,3601.0380280017853,150425.0,2793.389483816113,524.6155672073364,2.4395551681518555,2794.634480738712,2794.6344807387118
926,446,70,100%,1,False,50,False,True,False,17.70331710778926,3728.394925832749,1.0,8196.150790540232,,,,
927,447,70,100%,1,False,50,False,True,True,16.7227976500174,3600.3949451446533,602.0,5236.734708915482,600.2614171504974,347.6714282035828,4712.863386221664,1552944509.8717616
928,448,70,10.0%,10%,False,0,False,False,False,,,,,,,,
929,449,70,10.0%,10%,False,0,False,False,True,6.00029467225522,3600.84828209877,145174.0,476.7645383423383,108.5943751335144,2.5007009506225586,478.39111206499183,478.3911183127893
930,450,70,20.0%,10%,False,0,False,False,False,,,,,,,,
931,451,70,20.0%,10%,False,0,False,False,True,5.8836658051481,3600.338217973709,16100.0,688.144380157367,529.0177237987518,6.353021860122681,709.6879812765875,820.3194903196098
932,452,70,50.0%,10%,False,0,False,False,False,,,,,,,,
933,453,70,50.0%,10%,False,0,False,False,True,0.9231683168126601,3600.8307161331177,240794.0,2257.665947433205,38.94994115829468,2.9079949855804443,2257.665947433205,2257.665947433205
934,454,70,100%,10%,False,0,False,True,False,44.31973183226743,3608.682051181793,1.0,1136.8155900244692,,,,
935,455,70,100%,10%,False,0,False,True,True,0.5662211319471,3600.300903081894,14566.0,4196.230770469958,191.13246297836304,6.670391082763672,4216.747497228695,4800.053962334095
936,456,70,10.0%,10%,False,50,False,False,False,,,,,,,,
937,457,70,10.0%,10%,False,50,False,False,True,1.336573108271745,3600.803562641144,1.0,2772.366115876945,113.09005904197691,44.20756208896637,2632.74361734135,2772.366115876945
938,458,70,20.0%,10%,False,50,False,False,False,,,,,,,,
939,459,70,20.0%,10%,False,50,False,False,True,41.4203741441358,3607.1207761764526,1.0,3145.5180184422043,600.0,3118.0156490802765,,3145.5180657912924
940,460,70,50.0%,10%,False,50,False,False,False,,,,,,,,
941,461,70,50.0%,10%,False,50,False,False,True,0.56984554966184,3600.550096035004,579.0,5269.292933111422,111.71265387535097,33.49879193305969,5437.1739783852445,5270.066347004875
942,462,70,100%,10%,False,50,False,True,False,12.82569613964063,3606.1664850711823,1.0,4784.834125792298,,,,
943,463,70,100%,10%,False,50,False,True,True,18.129819480159842,3665.503861347834,1.0,7537.013492460427,600.0,2849.755356947581,,7539.131193226131
944,464,70,10.0%,25%,False,0,False,False,False,,,,,,,,
945,465,70,10.0%,25%,False,0,False,False,True,10.86082014646958,3600.541568994522,1.0,945.0377725407304,111.21691584587096,50.07251501083374,949.3110325785688,945.9788494018114
946,466,70,20.0%,25%,False,0,False,False,False,,,,,,,,
947,467,70,20.0%,25%,False,0,False,False,True,50.09765237792392,3605.092438220978,1.0,1144.4875895686578,600.0,2540.289067029953,,1151.39187681226
948,468,70,50.0%,25%,False,0,False,False,False,,,,,,,,
949,469,70,50.0%,25%,False,0,False,False,True,0.6845856825382299,3607.6658430099487,88930.0,2793.5457547137607,108.55133700370789,52.24217700958252,2794.634480738712,2794.6344807387118
950,470,70,100%,25%,False,0,False,True,False,44.44232665997237,3606.158386945725,1.0,766.2329850362366,,,,
951,471,70,100%,25%,False,0,False,True,True,12.07489849830474,3610.638960917791,1.0,4685.80414430532,600.0,2447.0482563177743,,4704.240491056599
952,472,70,10.0%,25%,False,50,False,False,False,,,,,,,,
953,473,70,10.0%,25%,False,50,False,False,True,4.93554041165401,3601.3000180721283,1.0,478.3911183127894,108.59300708770752,54.02711510658264,478.3911183127894,478.3911183127894
954,474,70,20.0%,25%,False,50,False,False,False,,,,,,,,
955,475,70,20.0%,25%,False,50,False,False,True,44.21707935575332,3610.069858789444,1.0,686.1494246301816,600.0,2396.0821018218994,,707.0739010829425
956,476,70,50.0%,25%,False,50,False,False,False,,,,,,,,
957,477,70,50.0%,25%,False,50,False,False,True,0.008718395675415493,2916.808541059494,132826.0,2242.409921266496,113.60900592803956,54.28484392166138,2257.665947433205,2257.665947433205
958,478,70,100%,25%,False,50,False,True,False,8.03636523563109,3644.5730760097504,1.0,4270.774353408215,,,,
959,479,70,100%,25%,False,50,False,True,True,7.307989154219401,3644.51473402977,1.0,4190.988943539221,600.0,2247.790041923523,,4211.741529671218
960,0,10,10.0%,1,True,0,False,False,False,0.00776360839221697,1.6176888942718506,809.0,465.3388508951457,,,,
961,1,10,10.0%,1,True,0,False,False,True,0.007254368281045365,9.113275051116943,3194.0,334.16198672572324,0.0235769748687744,0.0201270580291748,353.9468524720198,353.9468524720198
962,2,10,20.0%,1,True,0,False,False,False,0.0027627810123687802,8.622210025787354,4674.0,465.3295917247341,,,,
963,3,10,20.0%,1,True,0,False,False,True,0.008696829129319907,106.12223100662231,82940.0,374.54457955428654,0.0664570331573486,0.0879440307617187,394.70366909902685,613.1213400382153
964,4,10,50.0%,1,True,0,False,False,False,0.0019321671292396522,13.64857792854309,1084.0,478.6927693297919,,,,
965,5,10,50.0%,1,True,0,False,False,True,0.009297877278973172,3.515091896057129,1720.0,634.1620418052196,0.0316669940948486,0.0204608440399169,653.9468524720198,653.9468524720198
966,6,10,100%,1,True,0,False,True,False,0.0,14.3835129737854,818.0,511.6933979028183,,,,
967,7,10,100%,1,True,0,False,True,True,0.0,35.69061779975891,3595.0,917.409937775295,0.0754570960998535,0.0909538269042968,942.640248046324,1003.686737395304
968,8,10,10.0%,1,True,50,False,False,False,0.008229858886097164,1.0986928939819336,393.0,715.3422914503448,,,,
969,9,10,10.0%,1,True,50,False,False,True,0.006218821041783327,10.109468936920166,3937.0,334.1587282779696,0.0195779800415039,0.0203001499176025,353.9468524720198,353.9468524720198
970,10,10,20.0%,1,True,50,False,False,False,0.0021811320473090097,1.015963077545166,1.0,715.324361914769,,,,
971,11,10,20.0%,1,True,50,False,False,True,0.008696829129319907,107.52726006507874,82940.0,374.54457955428654,0.0690159797668457,0.086428165435791,394.70366909902685,613.1213400382153
972,12,10,50.0%,1,True,50,False,False,False,0.0029372731284211828,15.237706899642944,2087.0,803.6902034453285,,,,
973,13,10,50.0%,1,True,50,False,False,True,0.007102775317530253,4.9802961349487305,2007.0,634.1670042416432,0.0191650390625,0.0202159881591796,653.9468524720198,653.9468524720198
974,14,10,100%,1,True,50,False,True,False,0.00491909477271809,5.830497980117798,442.0,1011.6935791887764,,,,
975,15,10,100%,1,True,50,False,True,True,0.0,35.181082010269165,3595.0,917.409937775295,0.0815029144287109,0.0913429260253906,942.640248046324,1003.686737395304
976,16,10,10.0%,10%,True,0,False,False,False,0.00776360839221697,1.5317041873931885,809.0,465.3388508951457,,,,
977,17,10,10.0%,10%,True,0,False,False,True,0.0002285472433545049,24.61931085586548,6515.0,238.81564060812445,0.1208600997924804,9.065064907073976,260.87954779712925,875941.4835718103
978,18,10,20.0%,10%,True,0,False,False,False,0.0027627810123687802,8.517866849899292,4674.0,465.3295917247341,,,,
979,19,10,20.0%,10%,True,0,False,False,True,7.349277972983711e-05,41.870617151260376,3105.0,269.2684082717216,0.4925169944763183,0.0875470638275146,305.0551137297826,417.3715871319955
980,20,10,50.0%,10%,True,0,False,False,False,0.0019321671292396522,13.645655155181885,1084.0,478.6927693297919,,,,
981,21,10,50.0%,10%,True,0,False,False,True,0.008085229337440453,26.64493703842163,14361.0,505.8136801547311,0.2826969623565674,4.007914066314697,523.8797417997644,1750.530659711459
982,22,10,100%,10%,True,0,False,True,False,0.0,14.137343883514404,818.0,511.6933979028183,,,,
983,23,10,100%,10%,True,0,False,True,True,3.399943283027858e-06,5.628847122192383,1574.0,769.2684601907536,0.6241500377655029,0.0866589546203613,805.3667303528459,926.3828019739068
984,24,10,10.0%,10%,True,50,False,False,False,0.008229858886097164,1.1078650951385498,393.0,715.3422914503448,,,,
985,25,10,10.0%,10%,True,50,False,False,True,0.0032446877111148307,5.466017007827759,1811.0,334.1427878932208,0.1693551540374755,0.0479700565338134,353.94685247201994,353.9468524720199
986,26,10,20.0%,10%,True,50,False,False,False,0.0021811320473090097,1.0012249946594238,1.0,715.324361914769,,,,
987,27,10,20.0%,10%,True,50,False,False,True,0.0,19.479820013046265,880.0,374.54445478389664,1.0828328132629397,0.4784128665924072,394.70366909902685,394.7036690990268
988,28,10,50.0%,10%,True,50,False,False,False,0.0029372731284211828,15.307755947113035,2087.0,803.6902034453285,,,,
989,29,10,50.0%,10%,True,50,False,False,True,0.0006454254366997686,1.5102179050445557,1.0,634.1416232066506,0.1442708969116211,0.0485529899597168,653.9468524720198,653.9468524720198
990,30,10,100%,10%,True,50,False,True,False,0.00491909477271809,5.864270925521851,442.0,1011.6935791887764,,,,
991,31,10,100%,10%,True,50,False,True,True,0.0009344616513921229,15.80144500732422,866.0,917.40993654793,1.08017897605896,0.484022855758667,942.640248046324,942.640248046324
992,32,10,10.0%,25%,True,0,False,False,False,0.0017018491691405645,3.9934401512146,467.0,247.00161745367,,,,
993,33,10,10.0%,25%,True,0,False,False,True,0.009589996913610814,4.366762161254883,1373.0,334.1516217638157,0.1446259021759033,0.0477030277252197,353.94685247201994,353.9468524720199
994,34,10,20.0%,25%,True,0,False,False,False,0.006804634730685411,7.771131992340088,823.0,257.7149704318292,,,,
995,35,10,20.0%,25%,True,0,False,False,True,0.0,19.571742057800293,880.0,374.54445478389664,1.0804100036621094,0.4906871318817138,394.70366909902685,394.7036690990268
996,36,10,50.0%,25%,True,0,False,False,False,0.003498638417671492,14.57697606086731,884.0,271.07955194255464,,,,
997,37,10,50.0%,25%,True,0,False,False,True,0.0006454254366997686,1.554455041885376,1.0,634.1416232066506,0.1551849842071533,0.0512549877166748,653.9468524720198,653.9468524720198
998,38,10,100%,25%,True,0,False,True,False,0.0,20.47942280769348,2484.0,334.76305255106274,,,,
999,39,10,100%,25%,True,0,False,True,True,0.0009344616513921229,16.523265838623047,866.0,917.40993654793,1.0796267986297607,0.4869508743286133,942.640248046324,942.640248046324
1000,40,10,10.0%,25%,True,50,False,False,False,0.0007267124501550655,3.496898889541626,1403.0,497.00170500827176,,,,
1001,41,10,10.0%,25%,True,50,False,False,True,0.001331258655645553,17.193814992904663,5424.0,238.8155396760229,0.1449079513549804,7.206877946853638,260.8795477971293,260.0264150374972
1002,42,10,20.0%,25%,True,50,False,False,False,0.0032968182940411456,6.895473003387451,474.0,507.70933013411207,,,,
1003,43,10,20.0%,25%,True,50,False,False,True,0.0005295191467673034,21.75278401374817,215.0,269.2684977174593,1.0445778369903564,0.4807868003845215,305.05511372978253,305.05511372978253
1004,44,10,50.0%,25%,True,50,False,False,False,0.001985823181122821,15.381716012954712,9049.0,591.4202216388885,,,,
1005,45,10,50.0%,25%,True,50,False,False,True,0.008672802657687636,11.118694067001345,5455.0,505.8101859885894,0.1386380195617675,0.4761881828308105,523.8797417997644,539.0282748189019
1006,46,10,100%,25%,True,50,False,True,False,0.00020240674749513176,9.036278009414673,5201.0,836.4836501558084,,,,
1007,47,10,100%,25%,True,50,False,True,True,0.00013172495736123727,15.471399068832396,110.0,769.2684698306562,1.0884089469909668,0.4882800579071045,805.3667303528459,805.3667303528459
1008,48,10,10.0%,1,False,0,False,False,False,0.0,0.9895050525665284,1.0,465.31965149584346,,,,
1009,49,10,10.0%,1,False,0,False,False,True,7.572206384339982e-05,873.9352269172668,190945.0,667.4111877097946,0.1251721382141113,0.122403860092163,685.4209479087066,807.4901308961801
1010,50,10,20.0%,1,False,0,False,False,False,0.003033956843774086,1.586426019668579,36.0,465.3238721220498,,,,
1011,51,10,20.0%,1,False,0,False,False,True,1.05559728934607,3600.220838069916,598108.0,762.5136493376895,0.5552129745483398,3.3394598960876465,785.5005958132285,1594.2337242878943
1012,52,10,50.0%,1,False,0,False,False,False,0.007825670067678083,2.9941909313201904,1.0,478.7150239518992,,,,
1013,53,10,50.0%,1,False,0,False,False,True,0.0001964574295562626,73.85363006591797,8543.0,1232.2196743931531,0.1101689338684082,32.9730658531189,1256.3308181485318,1376.5667490940582
1014,54,10,100%,1,False,0,False,True,False,0.0036425478149062097,3.236979007720948,1.0,511.6952483344119,,,,
1015,55,10,100%,1,False,0,False,True,True,0.009078506062373483,1277.1487529277802,282472.0,1780.6231946475186,0.3020811080932617,0.5431830883026123,1799.2283224303746,2114.361347572054
1016,56,10,10.0%,1,False,50,False,False,False,0.006536646062606382,0.302858829498291,1.0,715.3264613041972,,,,
1017,57,10,10.0%,1,False,50,False,False,True,0.001205910055602576,510.08771085739136,117705.0,490.68257906697806,0.8572030067443848,0.1196780204772949,509.0781531458224,509.0781531458223
1018,58,10,20.0%,1,False,50,False,False,False,0.006527362171261911,2.6382999420166016,1.0,715.3558913761414,,,,
1019,59,10,20.0%,1,False,50,False,False,True,0.002185263793146448,942.44655919075,170827.0,533.106907239606,1.110619068145752,0.5545651912689209,556.3919049690121,797.6915952499198
1020,60,10,50.0%,1,False,50,False,False,False,0.0033227089418076984,2.688375949859619,1.0,803.6925285616302,,,,
1021,61,10,50.0%,1,False,50,False,False,True,0.0002004273952894678,107.93479180336,45921.0,995.1189882115638,0.9508819580078124,0.1117899417877197,1013.5689421626928,1013.5689421626926
1022,62,10,100%,1,False,50,False,True,False,0.000944499926747555,2.738878011703491,1.0,1011.6951956194704,,,,
1023,63,10,100%,1,False,50,False,True,True,0.0,475.1303160190582,27022.0,1558.1069794617097,1.5191829204559326,0.5892338752746582,1581.391904969012,2097.69159524992
1024,64,10,10.0%,10%,False,0,False,False,False,0.0,0.9979228973388672,1.0,465.31965149584346,,,,
1025,65,10,10.0%,10%,False,0,False,False,True,0.0010619114118620744,146.9594659805298,43329.0,221.5323725001636,0.8839659690856934,0.1136260032653808,239.0211945350139,239.0211945350139
1026,66,10,20.0%,10%,False,0,False,False,False,0.003033956843774086,1.577376127243042,36.0,465.3238721220498,,,,
1027,67,10,20.0%,10%,False,0,False,False,True,0.0,848.8857610225677,189418.0,311.0784008681019,2.6555871963500977,0.5441179275512695,337.5993979955944,516.2418388607435
1028,68,10,50.0%,10%,False,0,False,False,False,0.007825670067678083,3.0023980140686035,1.0,478.7150239518992,,,,
1029,69,10,50.0%,10%,False,0,False,False,True,0.004727778975096372,107.11530590057372,32194.0,753.3433101864001,1.7239360809326172,0.1165659427642822,771.1602507574723,771.1602507574723
1030,70,10,100%,10%,False,0,False,True,False,0.0036425478149062097,3.2046568393707275,1.0,511.6952483344119,,,,
1031,71,10,100%,10%,False,0,False,True,True,0.0007857886115525345,226.0040159225464,17911.0,1312.5691613082236,1.8727140426635744,0.6065850257873535,1337.5993979955942,1779.3004885920343
1032,72,10,10.0%,10%,False,50,False,False,False,0.006536646062606382,0.3082811832427978,1.0,715.3264613041972,,,,
1033,73,10,10.0%,10%,False,50,False,False,True,0.00015002676848149083,107.76628804206848,14843.0,667.4118326442455,1.0936839580535889,0.4353430271148681,685.4209479087066,685.4209479087066
1034,74,10,20.0%,10%,False,50,False,False,False,0.006527362171261911,2.6538610458374023,1.0,715.3558913761414,,,,
1035,75,10,20.0%,10%,False,50,False,False,True,0.009168145800268548,588.2605948448181,168299.0,762.4988066357939,12.433354139328005,22.752200841903687,785.5005958132285,790.5445698343044
1036,76,10,50.0%,10%,False,50,False,False,False,0.0033227089418076984,2.7254059314727783,1.0,803.6925285616302,,,,
1037,77,10,50.0%,10%,False,50,False,False,True,0.00042047831753190963,191.0834350585937,52517.0,1232.2187329576868,1.152311086654663,52.42512488365173,1256.3308181485318,1370.9961186265175
1038,78,10,100%,10%,False,50,False,True,False,0.000944499926747555,2.70591688156128,1.0,1011.6951956194704,,,,
1039,79,10,100%,10%,False,50,False,True,True,0.009065721572015384,240.5248279571533,48552.0,1780.6232118717237,12.072577953338625,5.7074408531188965,1799.2283224303746,1799.2283224303746
1040,80,10,10.0%,25%,False,0,False,False,False,0.0048423517377223,0.3223929405212402,1.0,247.0066220919835,,,,
1041,81,10,10.0%,25%,False,0,False,False,True,0.009776427496179877,227.17606282234192,62638.0,490.6767200690016,1.2807660102844238,0.4485318660736084,509.0781531458224,509.0781531458223
1042,82,10,20.0%,25%,False,0,False,False,False,0.008463332460141056,5.126027822494507,411.0,257.71863555081615,,,,
1043,83,10,20.0%,25%,False,0,False,False,True,0.0,370.46804213523865,1437.0,533.1068944588354,11.646354913711548,5.365503072738648,556.3919049690121,556.391904969012
1044,84,10,50.0%,25%,False,0,False,False,False,0.0060758577858279665,3.572786808013916,1.0,271.0900352409778,,,,
1045,85,10,50.0%,25%,False,0,False,False,True,0.0007128825501914845,73.18620610237122,27889.0,995.1238701973366,1.0979130268096924,0.4297740459442138,1013.5689421626928,1013.5689421626928
1046,86,10,100%,25%,False,0,False,True,False,0.009432060253840571,6.077162027359009,648.0,334.7630970402734,,,,
1047,87,10,100%,25%,False,0,False,True,True,0.001013251379630643,291.965793132782,807.0,1558.1069779743689,11.244171857833862,5.320760011672974,1581.391904969012,1581.391904969012
1048,88,10,10.0%,25%,False,50,False,False,False,0.006100386899580515,0.3149471282958984,1.0,497.0066978403216,,,,
1049,89,10,10.0%,25%,False,50,False,False,True,0.006487462383947635,90.6785409450531,14771.0,221.5328094390196,1.0666449069976809,0.4404759407043457,239.02119453501388,239.02119453501388
1050,90,10,20.0%,25%,False,50,False,False,False,0.007026109465389434,2.2299370765686035,1.0,507.7041985857363,,,,
1051,91,10,20.0%,25%,False,50,False,False,True,0.0068244971735454164,449.1878168582916,58193.0,311.0783677340488,11.670156955718994,5.439082860946655,337.5993979955944,337.5993979955944
1052,92,10,50.0%,25%,False,50,False,False,False,0.005580966820113974,6.9067370891571045,1323.0,591.4386985627746,,,,
1053,93,10,50.0%,25%,False,50,False,False,True,0.0033528012046387754,93.9424819946289,40445.0,753.3433096865721,1.0718398094177246,0.4330980777740478,771.1602507574723,771.1602507574723
1054,94,10,100%,25%,False,50,False,True,False,4.2919293237134404e-08,4.328083038330078,261.0,836.4834894318469,,,,
1055,95,10,100%,25%,False,50,False,True,True,1.6423664687204365e-06,244.86483478546145,5492.0,1312.569289957382,11.09622287750244,5.247273921966553,1337.5993979955945,1337.5993979955942
1056,96,20,10.0%,1,True,0,False,False,False,0.009784743510255952,328.66542983055115,79471.0,663.4070917342341,,,,
1057,97,20,10.0%,1,True,0,False,False,True,1.04472264026121,3600.227024078369,240557.0,1120.4672190745432,0.351140022277832,1254.6976618766785,1143.5965858123786,1120.4672199470033
1058,98,20,20.0%,1,True,0,False,False,False,0.00856728864851168,730.7054498195648,164494.0,675.1961819672708,,,,
1059,99,20,20.0%,1,True,0,False,False,True,1.42326238116111,3600.4717919826508,447138.0,1197.1928017604434,0.904315948486328,19.559594869613647,1220.9574944720034,1433.333693949702
1060,100,20,50.0%,1,True,0,False,False,False,1.39481407853686,3600.09254193306,405176.0,677.3950154104268,,,,
1061,101,20,50.0%,1,True,0,False,False,True,0.33755271527816,3600.152669906616,348544.0,2145.636264369895,0.2805240154266357,858.4622099399567,2168.596585812378,4992.903699736385
1062,102,20,100%,1,True,0,False,True,False,0.91208432423258,3600.149824142456,1442213.0,714.8076037800188,,,,
1063,103,20,100%,1,True,0,False,True,True,1.23082486540614,3600.605924844742,184951.0,2951.1988215204447,0.77634596824646,8.486068964004517,2980.549285385479,4929.176187044771
1064,104,20,10.0%,1,True,50,False,False,False,0.0014440198928140984,71.24932217597961,19157.0,1213.5625827086003,,,,
1065,105,20,10.0%,1,True,50,False,False,True,0.5945636649959699,3600.132406949997,289797.0,578.6048849090481,5.026618957519531,0.2835869789123535,601.4887893376732,632.7423268665018
1066,106,20,20.0%,1,True,50,False,False,False,0.003808851565152445,377.3776879310608,99599.0,1250.387566573392,,,,
1067,107,20,20.0%,1,True,50,False,False,True,25.29654081715325,3600.209855079651,30206.0,666.1200196235277,9.46007204055786,38.04094910621643,684.167687872546,129107259.31861933
1068,108,20,50.0%,1,True,50,False,False,False,0.00728678888939074,1192.0099701881409,197262.0,1327.9604121620969,,,,
1069,109,20,50.0%,1,True,50,False,False,True,0.001432311793232977,2228.4624071121216,239685.0,1435.961074287074,5.482616901397705,999.1422140598296,1458.1208919700612,1476.4059746860698
1070,110,20,100%,1,True,50,False,True,False,0.09311801523216,3600.1366539001465,1340292.0,1871.0717174582176,,,,
1071,111,20,100%,1,True,50,False,True,True,8.18903993807602,3600.279649972916,23284.0,2220.7403364285256,459.508661031723,46.31365609169006,2241.2215269130875,140082486.9899457
1072,112,20,10.0%,10%,True,0,False,False,False,0.0087922632898434,667.3878381252289,173207.0,402.63324863125854,,,,
1073,113,20,10.0%,10%,True,0,False,False,True,2.8388986905508897,3600.1326649188995,342990.0,279.18727120946494,6.128705978393555,0.2534990310668945,294.82605399886785,294.82605399886785
1074,114,20,20.0%,10%,True,0,False,False,False,0.009967534578819954,1052.4365828037262,231597.0,416.3988693777878,,,,
1075,115,20,20.0%,10%,True,0,False,False,True,2.4694389907112,3600.4924750328064,118800.0,423.81958182585566,12.995153903961182,1.1760199069976809,454.5329129724455,529.3405496422681
1076,116,20,50.0%,10%,True,0,False,False,False,4.30846890205483,3600.168468952179,326358.0,419.9119436171635,,,,
1077,117,20,50.0%,10%,True,0,False,False,True,0.009788421013856836,2482.0058300495148,396204.0,1079.1791943072362,4.06456184387207,0.2648100852966308,1100.4357665417162,1100.4357665417162
1078,118,20,100%,10%,True,0,False,True,False,1.6347841151299498,3600.1646931171417,1074216.0,469.2596104936291,,,,
1079,119,20,100%,10%,True,0,False,True,True,0.3597590108456,3600.476418018341,450558.0,1923.8357577977288,20.51697015762329,1.220400094985962,1954.979411996701,2253.155715934849
1080,120,20,10.0%,10%,True,50,False,False,False,0.00014625755455343728,110.93300104141235,22416.0,942.5554373004034,,,,
1081,121,20,10.0%,10%,True,50,False,False,True,6.706142847105009,3600.339359998703,141168.0,1186.0324608665633,3.7329609394073486,246.25586104393005,1143.5965858123786,1201.28969624424
1082,122,20,20.0%,10%,True,50,False,False,False,0.017032330474220002,3600.039353132248,1152997.0,1012.23795953141,,,,
1083,123,20,20.0%,10%,True,50,False,False,True,1.25665177062541,3603.830129861832,50168.0,1197.1927477716924,42.72001004219055,123.08330082893372,1220.9574944720032,1321.256999496714
1084,124,20,50.0%,10%,True,50,False,False,False,0.01920681443894,3600.0885429382324,1106464.0,1018.03207985556,,,,
1085,125,20,50.0%,10%,True,50,False,False,True,0.0029276085028135442,308.6285300254822,36670.0,2145.14702184901,3.384552001953125,16.075979948043823,2168.596585812378,2194.7044873137465
1086,126,20,100%,10%,True,50,False,True,False,0.009971775131551085,3549.2745270729065,1269917.0,1559.3563475665765,,,,
1087,127,20,100%,10%,True,50,False,True,True,0.05680371079846,3603.338237047195,749534.0,2951.198743272337,42.98225688934326,107.94718289375304,2980.5492853854794,2980.843458762551
1088,128,20,10.0%,25%,True,0,False,False,False,0.007149060038969127,262.2440810203552,113813.0,189.5789204649015,,,,
1089,129,20,10.0%,25%,True,0,False,False,True,0.0013378080222498571,2827.960731983185,230017.0,576.2672994448917,3.460169792175293,1.3569369316101074,601.4887893376731,601.4887893376732
1090,130,20,20.0%,25%,True,0,False,False,False,0.0003548970751023933,307.9028739929199,79162.0,195.42429475491608,,,,
1091,131,20,20.0%,25%,True,0,False,False,True,1.03314121672981,3603.6841900348654,32841.0,652.9698479581689,42.57472014427185,114.21091794967651,684.1676878725461,673.9600265015328
1092,132,20,50.0%,25%,True,0,False,False,False,0.001207084002390148,2331.684900999069,381436.0,199.19150486501425,,,,
1093,133,20,50.0%,25%,True,0,False,False,True,13.393972424848632,2258.5800465345383,114475.75,1879.498810774181,3.3505680561065674,872.6431918144227,1458.1208919700612,2635112.433527484
1094,134,20,100%,25%,True,0,False,True,False,0.004485446324669193,195.60755586624143,58735.0,317.66684997726406,,,,
1095,135,20,100%,25%,True,0,False,True,True,0.22839518076067,3603.177906036377,161480.0,2214.6838056791566,41.675257205963135,110.1667411327362,2241.2215269130875,2246.551752329386
1096,136,20,10.0%,25%,True,50,False,False,False,2.6473919112961648e-05,164.63672804832458,60520.0,704.791052015163,,,,
1097,137,20,10.0%,25%,True,50,False,False,True,0.008536209038323798,1782.821968793869,189649.0,274.19151687722086,3.3579280376434326,1.4589698314666748,294.8260539988678,294.8260539988678
1098,138,20,20.0%,25%,True,50,False,False,False,0.01505238246347,3600.035500049591,1770569.0,739.2314349436215,,,,
1099,139,20,20.0%,25%,True,50,False,False,True,1.25983011206012,3603.500540971756,98394.0,423.8195463606436,42.215935945510864,20.68338108062744,454.5329129724455,454.5329129724455
1100,140,20,50.0%,25%,True,50,False,False,False,0.015336982314029999,3600.099684000016,1353466.0,759.0452739598544,,,,
1101,141,20,50.0%,25%,True,50,False,False,True,0.002911373786657762,378.4947988986969,65309.0,1079.1719781981128,3.475356101989746,1.7023370265960691,1100.4357665417162,1100.4357665417162
1102,142,20,100%,25%,True,50,False,True,False,0.006728866281176051,72.84856796264648,12643.0,1330.071358371842,,,,
1103,143,20,100%,25%,True,50,False,True,True,0.09140431675492999,3603.0987360477448,531229.0,1923.8355819234887,41.87971806526184,20.663530111312863,1954.9794119967007,1954.979411996701
1104,144,20,10.0%,1,False,0,False,False,False,5.529424696174124e-05,263.64632987976074,77453.0,663.357021968527,,,,
1105,145,20,10.0%,1,False,0,False,False,True,60.3471795459629,3600.2134045362473,2217.5,3811.9426778151737,13.013628959655762,1413.9928555488586,2138.473084357572,4064.98711023148
1106,146,20,20.0%,1,False,0,False,False,False,0.0002323924655611974,197.8769009113312,30182.0,675.1386387460634,,,,
1107,147,20,20.0%,1,False,0,False,False,True,39.30382822610078,3600.3937499523163,10767.0,2503.263616287796,2.625143051147461,2777.380800962448,2283.561851089138,683365504.1088305
1108,148,20,50.0%,1,False,0,False,False,False,0.23583848829860998,3600.525048971176,578789.0,676.9308915683845,,,,
1109,149,20,50.0%,1,False,0,False,False,True,61.45748984856956,3600.0949420928955,2185.0,8734.555676169579,12.565218925476074,2960.560096979141,3959.858184150929,8734.555679215588
1110,150,20,100%,1,False,0,False,True,False,0.00920648814950642,259.83622193336487,274906.0,714.8071710552581,,,,
