,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
118,0,80,31,20,50,False,False,True,,,,,21.98248696327209,,5059.068386729119,
119,0,80,63,20,50,False,False,True,,,,,50.60187816619873,,4798.06870582189,
121,1,10,21,1,50,False,True,True,5.81794819865005e-06,5.086127042770386,792.0,985.2713517468338,0.0298399925231933,1.0082859992980957,1037.557618038819,1016.037086014956
125,1,10,2,1,50,False,False,True,1.5063994875797185e-06,2.8767380714416504,1128.0,595.2971593590428,0.0077948570251464,0.3630409240722656,953.3068288742408,932.633069413144
126,1,10,5,1,50,False,False,True,6.043913258540262e-05,9.903398036956789,2066.0,644.7140015117412,0.0114870071411132,2.67603087425232,967.0844351093332,944.4558897393108
127,1,10,10,1,50,False,False,True,2.884984476753228e-05,50.57871508598328,4094.0,725.3089044786667,0.0263919830322265,26.53514194488525,991.6573746915674,1200.19049844787
129,1,10,21,1,50,False,True,True,5.81794819865005e-06,5.098155975341797,792.0,985.2713517468338,0.0351068973541259,1.0092380046844482,1037.557618038819,1016.037086014956
133,1,10,2,1,50,False,False,True,7.884030742026633e-06,1.4455859661102295,1.0,673.6314629557498,0.0065441131591796,0.3036000728607178,897.3588899816586,875.8347714664269
134,1,10,5,1,50,False,False,True,1.1507764623489025e-05,33.58878707885742,7218.0,680.2008396517462,0.0105030536651611,0.6467440128326416,902.4673383151012,876.7840353842537
135,1,10,10,1,50,False,False,True,3.526630500906031e-05,34.495919942855835,819.0,650.931463279156,0.0174999237060546,46.70440888404846,926.3235530124572,736.1154573229009
137,1,10,21,2,50,False,True,True,0.0,27.768584966659542,989.0,811.0424709876645,0.3414299488067627,1.1833128929138184,836.1315544310298,818.4513386480489
141,1,10,2,2,50,False,False,True,1.5511765965953656e-06,8.053853034973145,2011.0,468.96569188471096,0.0155620574951171,0.7594959735870361,925.6105098298837,831.6451209698782
142,1,10,5,2,50,False,False,True,4.129908591865416e-05,33.770087003707886,9160.0,533.1710709917885,0.0185980796813964,25.16620182991028,875.8006627487925,478.5365407756954
143,1,10,10,2,50,False,False,True,4.873637427908711e-06,49.17943811416626,13853.0,503.6834446344777,0.0275630950927734,4.455165147781372,816.3861549169773,794.7344173247088
145,1,20,35,1,50,False,True,True,7.123003825907646e-08,46.15973901748657,5305.0,1960.748399421175,0.1530900001525879,3.0275988578796387,2120.3152453431367,2100.546471449348
149,1,20,3,1,50,False,False,True,2.8546035646556204e-06,59.955291986465454,5829.0,1185.6699108605749,0.0423698425292968,36.36659288406372,2009.818244671484,1142.368208506678
150,1,20,8,1,50,False,False,True,6.488354552101883e-06,456.1565918922424,78008.0,1186.0762407873708,0.0536360740661621,,1742.45920953649,
